Entity,Year,school_closures,workplace_closures,cancel_public_events,close_public_transport,public_information_campaigns,restrictions_internal_movements,international_travel_controls,fiscal_measures,emergency_investment_healthcare,investment_vaccines,contact_tracing,stringency_index,restriction_gatherings,stay_home_requirements,income_support,debt_relief,international_support,testing_policy,containment_index,facial_coverings,vaccination_policy,vaccine_eligibility
Albania,240,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,241,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,242,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,243,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,244,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,245,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,246,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,247,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,248,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,249,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,1.0,57.14,3.0,0.0,
Albania,250,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,251,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,252,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,253,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,254,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,255,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,256,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,257,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,258,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,259,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,260,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,261,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,262,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,263,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,264,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,265,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,266,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,267,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,268,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,269,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,270,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,271,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,272,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,273,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,274,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,275,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,276,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,277,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,278,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,279,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,280,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,281,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,282,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,283,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,284,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,285,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,286,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,287,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,59.52,3.0,0.0,
Albania,288,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,289,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,290,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,291,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,292,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,293,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,294,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,295,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,296,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,297,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,298,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,299,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,300,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,301,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,302,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,303,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,304,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,54.63,4.0,1.0,1.0,1.0,0.0,2.0,61.31,4.0,0.0,
Albania,305,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,306,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,307,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,308,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,309,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,310,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,311,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,312,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,313,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,314,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,315,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,50.93,4.0,1.0,1.0,1.0,0.0,2.0,58.93,4.0,0.0,
Albania,316,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,317,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,318,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,319,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,320,1.0,2.0,2.0,0.0,2.0,2.0,1.0,139000000.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,321,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,322,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,323,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,324,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,325,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,326,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,327,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,328,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,329,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,330,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,331,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,332,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,333,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,334,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,335,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,336,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,337,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,338,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,339,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,340,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,341,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,342,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
Albania,343,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,65.74,4.0,2.0,1.0,1.0,0.0,2.0,68.45,4.0,0.0,
